CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI
CAMP00283,2025-04-23,2025-05-04,Social,191087,13633,3372,1263,4102.23,4201.8,0.02
CAMP00284,2025-04-14,2025-04-28,Email,96396,1762,573,114,1900.04,4700.09,1.47
CAMP00285,2025-12-06,2025-12-11,Display,188406,16602,5017,1464,1827.18,3721.0,1.04
CAMP00286,2025-09-11,2025-09-23,Search,221739,4016,1453,349,4980.68,9945.33,1.0
CAMP00287,2025-08-15,2025-08-23,Influencer,141268,4415,967,318,4104.36,4126.55,0.01
CAMP00288,2025-04-22,2025-05-05,Social,195672,3566,1437,423,1317.79,3896.81,1.96
CAMP00289,2025-04-09,2025-04-14,Display,223124,4315,1131,570,1009.7,2691.0,1.67
CAMP00290,2025-06-02,2025-06-17,Search,215489,12314,1848,742,512.0,1502.66,1.93
CAMP00291,2025-12-15,2025-12-21,Search,297737,21386,8472,4463,2465.24,3666.67,0.49
CAMP00292,2025-12-04,2025-12-14,Display,112041,9071,4215,1914,1739.09,3838.78,1.21
CAMP00293,2025-07-13,2025-07-28,Social,206867,15009,3688,1705,1966.03,4902.27,1.49
CAMP00294,2025-11-06,2025-11-20,Search,226458,9672,3248,1788,2213.91,5770.94,1.61
CAMP00295,2025-06-12,2025-06-27,Influencer,298737,17970,6741,3632,4956.11,12704.79,1.56
CAMP00296,2025-07-27,2025-08-01,Email,98220,9182,3972,894,114.08,244.66,1.14
CAMP00297,2025-06-18,2025-06-26,Influencer,40690,1826,327,141,2187.72,2325.98,0.06
CAMP00298,2025-06-10,2025-06-22,Search,100360,3283,1076,392,418.37,1250.07,1.99
CAMP00299,2025-03-09,2025-03-23,Email,73923,4194,1661,730,3397.78,4178.41,0.23
CAMP00300,2025-10-16,2025-10-25,Display,26826,986,177,96,347.1,472.63,0.36
CAMP00301,2025-10-04,2025-10-17,Email,150625,5055,1460,299,3857.47,10217.93,1.65
CAMP00302,2025-10-31,2025-11-15,Email,244438,19577,5594,1143,4352.15,5227.59,0.2
CAMP00303,2025-05-15,2025-05-30,Email,256127,23096,10063,2264,4856.93,6929.41,0.43
CAMP00304,2025-07-14,2025-07-24,Search,274103,15132,6218,3419,692.27,720.38,0.04
CAMP00305,2025-05-08,2025-05-13,Social,145631,11676,2250,768,4896.57,6430.87,0.31
CAMP00306,2025-02-02,2025-02-12,Search,37252,999,192,66,2120.45,4915.03,1.32
CAMP00307,2025-06-25,2025-07-05,Social,293248,17386,6769,2289,3199.64,5506.81,0.72
CAMP00308,2025-01-22,2025-02-01,Display,70669,4753,1881,549,100.23,127.32,0.27
CAMP00309,2025-08-26,2025-09-07,Display,142679,7727,1325,285,1914.27,2924.99,0.53
CAMP00310,2025-06-07,2025-06-17,Display,81639,1675,442,248,1829.19,4586.43,1.51
CAMP00311,2025-02-07,2025-02-16,Display,131142,9975,4292,1258,2568.65,5429.34,1.11
CAMP00312,2025-08-18,2025-09-02,Display,104364,8924,1175,655,749.7,1463.48,0.95
CAMP00313,2025-12-31,2026-01-06,Influencer,195923,13160,3284,1912,3481.91,3806.83,0.09
CAMP00314,2025-02-20,2025-02-28,Search,84584,2133,763,328,3018.94,6108.68,1.02
CAMP00315,2025-09-21,2025-10-05,Social,154642,2584,1055,368,1141.19,2240.22,0.96
CAMP00316,2025-10-10,2025-10-19,Display,172010,6389,2306,1167,4919.82,9277.49,0.89
CAMP00317,2025-01-27,2025-02-10,Influencer,102216,1362,352,73,127.41,251.63,0.97
CAMP00318,2025-08-14,2025-08-22,Influencer,262287,22433,11144,6369,1746.0,2005.44,0.15
CAMP00319,2025-10-04,2025-10-10,Influencer,265474,19452,2268,823,1382.45,3962.13,1.87
CAMP00320,2025-10-13,2025-10-24,Search,217911,13234,3942,1275,2844.19,4585.59,0.61
CAMP00321,2025-04-07,2025-04-21,Display,219156,19738,6000,1504,4453.16,10264.68,1.31
CAMP00322,2025-10-11,2025-10-25,Influencer,50820,1011,198,115,3323.1,5708.99,0.72
CAMP00323,2025-11-13,2025-11-19,Influencer,103235,7670,2481,1301,333.21,551.75,0.66
CAMP00324,2025-10-31,2025-11-05,Display,230328,5342,1004,491,4330.65,10610.07,1.45
CAMP00325,2025-05-27,2025-06-05,Search,169290,2621,726,415,1398.89,2570.53,0.84
CAMP00326,2025-01-04,2025-01-09,Influencer,14990,329,89,51,640.59,1429.64,1.23
CAMP00327,2025-02-04,2025-02-09,Social,17778,1699,695,213,2219.51,3436.8,0.55
CAMP00328,2025-07-11,2025-07-16,Email,92448,4589,2189,1126,4503.69,6894.83,0.53
CAMP00329,2025-02-18,2025-02-28,Email,187678,2704,489,247,269.46,376.74,0.4
CAMP00330,2025-01-17,2025-01-30,Email,97334,6086,3022,1278,3165.74,5070.97,0.6
CAMP00331,2025-06-21,2025-07-05,Search,80012,2238,1065,277,1729.23,1953.69,0.13
CAMP00332,2025-08-08,2025-08-23,Influencer,64871,688,99,57,3150.61,3640.86,0.16
CAMP00333,2025-06-07,2025-06-12,Email,121445,9503,4418,1440,1405.1,3801.95,1.71
CAMP00334,2025-02-15,2025-02-24,Email,218214,5223,1701,734,4838.77,7547.21,0.56
CAMP00335,2025-01-06,2025-01-19,Display,225028,21338,9635,2001,657.77,1365.97,1.08
CAMP00336,2025-04-09,2025-04-22,Influencer,259852,16462,7873,2926,874.17,1742.09,0.99
CAMP00337,2025-08-21,2025-08-26,Influencer,296734,5290,2346,1048,323.77,734.43,1.27
CAMP00338,2025-02-06,2025-02-18,Display,72145,2135,557,196,3995.49,9173.18,1.3
CAMP00339,2025-10-07,2025-10-12,Influencer,163938,10652,3778,1476,560.39,971.48,0.73
CAMP00340,2025-12-15,2025-12-27,Social,126909,5130,1466,405,1455.46,1843.87,0.27
CAMP00341,2025-10-29,2025-11-03,Search,6907,399,98,33,1107.45,1500.4,0.35
CAMP00342,2025-06-30,2025-07-09,Display,216586,17750,3555,1739,1832.32,3149.12,0.72
CAMP00343,2025-04-05,2025-04-17,Email,246537,20051,5546,3260,3852.33,8167.78,1.12
CAMP00344,2025-04-09,2025-04-19,Influencer,248439,18091,7641,2960,4755.94,10598.58,1.23
CAMP00345,2025-07-07,2025-07-20,Social,284759,25555,11183,5305,4406.46,12623.24,1.86
CAMP00346,2025-04-26,2025-05-01,Social,246636,6891,3329,1965,4221.71,6798.81,0.61
CAMP00347,2025-07-10,2025-07-23,Search,80475,2088,451,229,2145.61,2614.62,0.22
CAMP00348,2025-09-10,2025-09-15,Social,100490,8234,2965,605,4028.91,8361.26,1.08
CAMP00349,2025-06-10,2025-06-24,Influencer,266499,10361,3911,2245,3908.04,4428.57,0.13
CAMP00350,2025-09-13,2025-09-27,Influencer,91356,5124,904,494,1312.9,1747.78,0.33
CAMP00351,2025-11-19,2025-11-26,Social,253739,19526,4818,1486,1385.74,2921.51,1.11
CAMP00352,2025-05-08,2025-05-13,Influencer,113447,5177,1226,334,2545.07,7250.76,1.85
CAMP00353,2025-01-18,2025-01-25,Influencer,195197,4238,2095,1172,4821.04,6706.53,0.39
CAMP00354,2025-10-08,2025-10-23,Email,185753,13216,6387,3036,628.72,1084.54,0.72
CAMP00355,2025-08-11,2025-08-17,Display,213929,17872,7661,2258,4943.16,9321.36,0.89
CAMP00356,2025-02-23,2025-03-01,Influencer,37567,418,120,58,878.75,2554.53,1.91
CAMP00357,2025-02-27,2025-03-12,Influencer,257901,15636,3215,1414,2479.49,6127.39,1.47
CAMP00358,2025-11-19,2025-12-01,Search,9418,492,229,74,1589.46,2645.35,0.66
CAMP00359,2025-12-26,2025-12-31,Display,6986,233,48,20,2156.79,3327.35,0.54
CAMP00360,2025-06-23,2025-07-01,Display,234722,5748,1774,728,4793.38,9764.16,1.04
CAMP00361,2025-10-07,2025-10-12,Display,43593,1173,232,93,3195.83,5633.47,0.76
CAMP00362,2025-04-24,2025-04-29,Social,117194,8818,4307,1752,1557.81,3479.52,1.23
CAMP00363,2025-10-15,2025-10-23,Email,130605,7608,887,177,3179.29,6579.57,1.07
CAMP00364,2025-12-08,2025-12-14,Email,278387,27366,4645,1428,2315.56,2471.93,0.07
CAMP00365,2025-05-31,2025-06-07,Search,5132,163,66,24,4722.46,5425.87,0.15
CAMP00366,2025-05-07,2025-05-22,Display,151628,14574,2340,587,1828.94,2319.28,0.27
CAMP00367,2025-06-04,2025-06-17,Display,195512,11019,5418,2707,2963.93,6821.48,1.3
CAMP00368,2025-09-30,2025-10-06,Influencer,14839,343,78,42,4262.17,12592.59,1.95
CAMP00369,2025-04-14,2025-04-22,Social,244459,5704,2666,1405,4798.33,9141.98,0.91
CAMP00370,2025-10-26,2025-10-31,Social,195136,12639,4612,1770,4015.92,5215.84,0.3
CAMP00371,2025-09-03,2025-09-09,Search,247791,21019,7433,3540,4684.12,10399.17,1.22
CAMP00372,2025-06-25,2025-07-04,Email,221994,17158,7998,1845,2372.5,5340.07,1.25
CAMP00373,2025-02-08,2025-02-22,Display,177150,12224,3732,1044,3846.05,9659.4,1.51
CAMP00374,2025-06-19,2025-06-24,Search,237279,6048,1574,344,563.78,1364.16,1.42
CAMP00375,2025-09-04,2025-09-19,Social,268409,5301,991,580,3009.69,7150.08,1.38
CAMP00376,2025-01-26,2025-02-06,Social,158879,1592,251,107,166.16,407.04,1.45
CAMP00377,2025-12-21,2025-12-29,Social,232751,4459,1858,501,1374.23,3625.84,1.64
CAMP00378,2025-11-02,2025-11-12,Display,185586,14656,2215,1069,3361.24,9380.94,1.79
CAMP00379,2025-01-13,2025-01-25,Display,192388,17425,4488,1775,940.65,947.06,0.01
CAMP00380,2025-11-12,2025-11-22,Display,69817,2208,582,217,1080.7,2520.67,1.33
CAMP00381,2025-11-09,2025-11-15,Influencer,168301,13723,5019,2837,402.42,1159.95,1.88
CAMP00382,2025-02-05,2025-02-10,Email,177345,4947,1045,505,3762.2,9464.72,1.52
CAMP00383,2025-06-22,2025-07-04,Social,59784,1939,844,401,2294.93,2668.4,0.16
CAMP00384,2025-01-20,2025-02-01,Social,241710,7293,1334,318,4450.95,11005.56,1.47
CAMP00385,2025-11-17,2025-11-30,Influencer,257673,3776,1569,371,1875.07,2822.34,0.51
CAMP00386,2025-09-21,2025-10-01,Social,149446,4104,1805,840,2232.76,3054.67,0.37
CAMP00387,2025-05-22,2025-05-27,Social,132247,5768,1022,268,2525.11,3551.32,0.41
CAMP00388,2025-05-23,2025-06-05,Display,51116,2376,1006,383,4318.46,12714.71,1.94
CAMP00389,2025-04-02,2025-04-09,Display,216983,8213,3166,1354,1531.71,3550.85,1.32
CAMP00390,2025-12-20,2026-01-04,Email,64133,3612,1624,576,352.74,1042.6,1.96
CAMP00391,2025-11-18,2025-11-28,Social,193350,8511,2587,605,3173.24,8549.95,1.69
CAMP00392,2025-10-15,2025-10-29,Search,172534,16793,3250,1616,4145.93,11815.04,1.85
CAMP00393,2025-08-03,2025-08-17,Social,216519,17897,8318,4608,2825.66,5961.8,1.11
CAMP00394,2025-12-08,2025-12-23,Social,90600,8497,3534,935,1670.34,2835.37,0.7
CAMP00395,2025-02-20,2025-03-05,Email,146727,8828,956,517,3189.3,7900.11,1.48
CAMP00396,2025-06-02,2025-06-17,Search,221989,15772,7503,3867,4955.92,5134.98,0.04
CAMP00397,2025-07-05,2025-07-12,Social,247407,6185,2965,1261,2912.8,6663.03,1.29
CAMP00398,2025-03-04,2025-03-13,Search,169750,13198,3195,1400,1644.56,4790.55,1.91
CAMP00399,2025-07-09,2025-07-18,Display,27970,873,90,41,1293.72,3482.34,1.69
CAMP00400,2025-05-05,2025-05-19,Display,197758,4573,1468,601,4991.31,6882.66,0.38
CAMP00401,2025-05-30,2025-06-10,Search,83399,1148,534,287,4267.07,5359.8,0.26
CAMP00402,2025-11-10,2025-11-18,Social,203223,10669,1597,622,1469.48,3898.47,1.65
CAMP00403,2025-02-27,2025-03-14,Search,97874,3504,1178,493,1385.99,1533.99,0.11
CAMP00404,2025-12-08,2025-12-16,Search,145469,14373,5644,1211,4037.98,12076.03,1.99
CAMP00405,2025-11-01,2025-11-12,Display,34655,1125,173,47,4962.2,9600.86,0.93
CAMP00406,2025-06-29,2025-07-12,Search,285974,25162,7682,4313,2381.46,6799.51,1.86
CAMP00407,2025-06-19,2025-07-04,Influencer,13014,500,67,16,1213.6,3182.73,1.62
CAMP00408,2025-11-22,2025-11-30,Influencer,257617,19945,6447,3620,1228.68,2942.37,1.39
CAMP00409,2025-09-28,2025-10-06,Display,239395,16610,4598,2089,4007.02,5655.96,0.41
CAMP00410,2025-02-23,2025-03-05,Social,197803,11979,2466,1400,3064.58,3589.56,0.17
CAMP00411,2025-04-11,2025-04-21,Social,179133,8511,3755,1974,3205.38,7408.7,1.31
CAMP00412,2025-09-21,2025-10-02,Display,157931,11118,2809,1534,1052.19,1451.48,0.38
CAMP00413,2025-02-22,2025-02-27,Social,154980,7230,2746,1125,739.32,1964.69,1.66
CAMP00414,2025-03-01,2025-03-16,Email,164765,9775,4069,2157,152.14,172.55,0.13
CAMP00415,2025-04-18,2025-04-25,Influencer,229491,14476,2481,953,4584.49,9387.7,1.05
CAMP00416,2025-01-05,2025-01-18,Email,214948,7321,1080,235,1839.45,3392.12,0.84
CAMP00417,2025-04-13,2025-04-23,Email,48702,1976,203,93,3814.08,10869.09,1.85
CAMP00418,2025-07-15,2025-07-25,Email,154417,1795,399,196,4433.84,12401.48,1.8
CAMP00419,2025-09-19,2025-09-28,Display,27687,2400,1023,246,3032.97,7402.26,1.44
CAMP00420,2025-12-31,2026-01-15,Email,296725,23155,9472,4985,2178.86,5470.32,1.51
CAMP00421,2025-12-16,2025-12-23,Search,275436,7303,3277,753,289.47,698.51,1.41
CAMP00422,2025-02-16,2025-03-03,Social,286772,12212,4936,1859,1751.93,4116.33,1.35
CAMP00423,2025-12-21,2025-12-30,Display,150750,7220,791,312,1675.97,5017.67,1.99
CAMP00424,2025-11-07,2025-11-12,Search,174887,7011,1782,382,2875.1,7107.64,1.47
CAMP00425,2025-11-04,2025-11-11,Search,31477,2576,263,59,3843.93,11113.43,1.89
CAMP00426,2025-05-24,2025-06-01,Influencer,225598,16984,1943,738,3584.4,6718.79,0.87
CAMP00427,2025-09-26,2025-10-05,Influencer,25010,1976,575,186,4362.61,13071.47,2.0
CAMP00428,2025-05-04,2025-05-18,Search,63133,5768,1407,740,329.55,734.54,1.23
CAMP00429,2025-04-16,2025-04-29,Influencer,243934,15505,5014,1832,3064.52,8610.87,1.81
CAMP00430,2025-06-07,2025-06-15,Social,45643,2980,376,91,1026.14,1212.74,0.18
CAMP00431,2025-05-27,2025-06-03,Social,184065,13800,4627,1217,4865.44,10806.62,1.22
CAMP00432,2025-05-25,2025-06-08,Influencer,257572,18367,2314,1086,2104.65,6283.63,1.99
CAMP00433,2025-04-30,2025-05-05,Email,239855,21175,5706,3309,3156.89,3577.15,0.13
CAMP00434,2025-11-15,2025-11-29,Search,161150,12782,3079,1686,1822.75,5275.22,1.89
CAMP00435,2025-10-02,2025-10-12,Social,70708,1473,279,70,1178.86,1522.85,0.29
CAMP00436,2025-04-02,2025-04-13,Influencer,284414,26607,5980,1235,3470.59,10384.83,1.99
CAMP00437,2025-02-27,2025-03-13,Influencer,260369,18610,1864,392,4702.37,7419.77,0.58
CAMP00438,2025-12-12,2025-12-24,Social,98644,2115,485,204,391.45,1012.79,1.59
CAMP00439,2025-08-17,2025-08-22,Social,86580,6881,903,356,4143.68,4373.33,0.06
CAMP00440,2025-04-27,2025-05-05,Email,142335,6014,2817,578,1773.8,2791.23,0.57
CAMP00441,2025-11-14,2025-11-29,Influencer,287896,23762,3082,686,692.52,1527.97,1.21
CAMP00442,2025-10-06,2025-10-15,Influencer,278765,26757,12876,7724,3595.04,5229.02,0.45
CAMP00443,2025-05-07,2025-05-13,Display,47369,1561,462,270,504.1,1271.08,1.52
CAMP00444,2025-05-09,2025-05-14,Email,77592,6763,2064,517,3665.91,8619.75,1.35
CAMP00445,2025-02-27,2025-03-11,Social,91873,7314,3037,806,2235.41,6665.46,1.98
CAMP00446,2025-05-02,2025-05-12,Social,281389,19811,7491,4195,907.22,1967.44,1.17
CAMP00447,2025-01-01,2025-01-10,Search,299820,13384,2607,1050,870.24,2207.13,1.54
CAMP00448,2025-08-27,2025-09-09,Social,118982,2366,260,151,3766.19,4327.54,0.15
CAMP00449,2025-10-17,2025-11-01,Influencer,188576,10098,4154,1695,4158.55,4516.12,0.09
CAMP00450,2025-04-06,2025-04-21,Social,137424,2681,407,175,3459.56,7484.05,1.16
CAMP00451,2025-05-06,2025-05-12,Influencer,272387,14984,5084,1464,3632.14,10790.01,1.97
CAMP00452,2025-04-28,2025-05-12,Influencer,181405,15206,7254,3992,4255.91,6543.82,0.54
CAMP00453,2025-02-17,2025-03-01,Email,64484,6434,2057,1090,2199.91,2207.45,0.0
CAMP00454,2025-03-30,2025-04-14,Social,89926,2501,535,179,921.65,1550.06,0.68
CAMP00455,2025-08-25,2025-09-08,Email,220812,6338,1087,483,1948.62,4829.01,1.48
CAMP00456,2025-09-29,2025-10-12,Influencer,70702,5866,649,218,4898.5,12758.35,1.6
CAMP00457,2025-07-08,2025-07-13,Social,115827,6047,2112,814,2297.6,5886.76,1.56
CAMP00458,2025-07-11,2025-07-22,Social,9286,858,277,149,4627.06,5375.94,0.16
CAMP00459,2025-03-10,2025-03-22,Email,282136,22347,6361,2329,3543.4,9006.11,1.54
CAMP00460,2025-10-05,2025-10-12,Email,67052,5114,907,486,3714.95,4321.63,0.16
CAMP00461,2025-12-15,2025-12-23,Influencer,242134,4643,903,527,1032.04,3069.63,1.97
CAMP00462,2025-09-04,2025-09-11,Influencer,145795,1928,932,341,1906.78,3319.63,0.74
CAMP00463,2025-03-17,2025-03-28,Social,70183,2702,292,160,3688.69,8804.82,1.39
CAMP00464,2025-06-03,2025-06-16,Social,150662,4453,1092,351,3312.27,6521.97,0.97
CAMP00465,2025-05-24,2025-05-31,Display,50002,3705,428,86,4326.77,6409.22,0.48
CAMP00466,2025-03-27,2025-04-06,Display,227156,11486,2028,474,1128.96,2508.22,1.22
CAMP00467,2025-07-04,2025-07-16,Search,242265,13829,6544,3238,3766.71,3886.65,0.03
CAMP00468,2025-10-12,2025-10-22,Influencer,148088,12326,1970,472,293.27,589.56,1.01
CAMP00469,2025-08-08,2025-08-14,Search,184255,9777,3327,1915,1569.02,1691.53,0.08
CAMP00470,2025-03-10,2025-03-21,Search,115269,6805,1624,887,3189.42,6811.35,1.14
CAMP00471,2025-02-16,2025-02-22,Email,297383,25518,9013,3658,4902.22,9385.7,0.91
CAMP00472,2025-04-04,2025-04-10,Email,232502,11350,5003,2164,4947.93,13802.02,1.79
CAMP00473,2025-08-26,2025-09-01,Display,65631,1147,246,117,2251.83,6602.38,1.93
CAMP00474,2025-07-23,2025-08-07,Search,20373,1160,152,74,3846.91,8856.36,1.3
CAMP00475,2025-08-06,2025-08-11,Display,10156,631,114,45,3042.44,4169.28,0.37
CAMP00476,2025-12-07,2025-12-22,Influencer,174623,9789,2698,877,3574.57,7317.6,1.05
CAMP00477,2025-02-08,2025-02-13,Social,115661,3842,1175,662,3686.54,3698.54,0.0
CAMP00478,2025-04-10,2025-04-21,Email,145725,4391,2093,457,2781.86,7055.17,1.54
CAMP00479,2025-10-16,2025-10-25,Influencer,261764,11328,1205,412,4088.3,4424.89,0.08
CAMP00480,2025-09-11,2025-09-26,Influencer,290212,7243,2919,1362,2964.02,7751.32,1.62
CAMP00481,2025-08-10,2025-08-17,Email,170859,11950,1541,857,593.02,906.94,0.53
CAMP00482,2025-12-23,2025-12-28,Email,161745,10565,1385,318,4947.1,7420.96,0.5
CAMP00483,2025-01-23,2025-02-07,Search,152227,10186,3683,1707,1588.88,1873.86,0.18
CAMP00484,2025-09-07,2025-09-21,Display,5570,168,77,30,4824.52,11441.48,1.37
CAMP00485,2025-01-10,2025-01-20,Influencer,86736,2791,600,284,1533.83,2656.57,0.73
CAMP00486,2025-09-03,2025-09-18,Search,193564,15652,3251,1062,4280.45,5050.12,0.18
CAMP00487,2025-11-21,2025-11-26,Search,147841,10660,3699,1791,3478.97,5712.53,0.64
CAMP00488,2025-04-10,2025-04-23,Influencer,43921,3898,1600,435,1848.66,5258.0,1.84
CAMP00489,2025-10-17,2025-10-23,Influencer,15301,708,316,161,4696.22,5024.44,0.07
CAMP00490,2025-06-29,2025-07-04,Social,207115,12273,2453,1225,2957.42,6914.77,1.34
CAMP00491,2025-08-11,2025-08-22,Display,239245,18299,7247,4193,4165.84,8340.06,1.0
CAMP00492,2025-09-07,2025-09-17,Influencer,191073,18662,4159,1119,4005.01,8792.15,1.2
CAMP00493,2025-05-27,2025-06-06,Email,74191,7349,2336,1141,327.28,583.63,0.78
CAMP00494,2025-04-06,2025-04-15,Social,21347,2133,376,123,1417.42,2782.51,0.96
CAMP00495,2025-09-14,2025-09-29,Display,126359,11390,1804,564,2413.86,6079.54,1.52
CAMP00496,2025-11-21,2025-11-29,Email,27053,1827,866,312,4671.8,9186.43,0.97
CAMP00497,2025-01-04,2025-01-19,Email,63688,676,215,67,406.06,711.65,0.75
CAMP00498,2025-01-16,2025-01-24,Display,131385,9585,976,292,1009.65,1566.48,0.55
CAMP00499,2025-10-07,2025-10-14,Social,109816,3456,1442,731,3160.16,6007.47,0.9
CAMP00500,2025-12-02,2025-12-16,Email,36403,551,207,99,3298.23,7095.94,1.15
CAMP00501,2025-09-04,2025-09-16,Search,81418,5922,1364,332,903.51,1580.21,0.75
CAMP00502,2025-09-15,2025-09-26,Display,133391,10409,2972,1260,4746.67,13300.05,1.8
CAMP00503,2025-06-09,2025-06-22,Display,222307,15416,4315,1434,966.49,2891.63,1.99
CAMP00504,2025-12-06,2025-12-11,Influencer,157250,6740,1414,832,993.48,1399.06,0.41
CAMP00505,2025-06-01,2025-06-12,Social,153893,8616,4240,1568,3214.18,7355.74,1.29
CAMP00506,2025-06-27,2025-07-11,Search,5714,537,170,36,2165.17,3057.88,0.41
CAMP00507,2025-06-12,2025-06-20,Search,249465,18875,8661,2881,227.46,473.59,1.08
CAMP00508,2025-02-02,2025-02-13,Influencer,249539,13829,4620,1501,4610.49,8237.03,0.79
CAMP00509,2025-06-28,2025-07-03,Email,134196,8509,3200,647,468.2,698.01,0.49
CAMP00510,2025-04-11,2025-04-20,Email,119312,11154,1247,492,865.95,1458.39,0.68
CAMP00511,2025-09-25,2025-10-02,Search,77882,3538,1078,606,4495.81,5604.84,0.25
CAMP00512,2025-11-19,2025-11-28,Social,160196,3070,1192,620,1449.03,1679.39,0.16
CAMP00513,2025-03-06,2025-03-14,Email,91951,3615,537,254,4106.63,7803.63,0.9
CAMP00514,2025-06-17,2025-06-23,Display,284655,13483,5006,1689,936.5,2463.48,1.63
CAMP00515,2025-11-26,2025-12-11,Influencer,59588,2059,275,80,336.1,795.15,1.37
CAMP00516,2025-02-12,2025-02-20,Social,243274,14014,5925,1997,1250.18,2738.72,1.19
CAMP00517,2025-02-13,2025-02-20,Email,82567,3091,1518,378,3735.88,6877.79,0.84
CAMP00518,2025-10-12,2025-10-17,Search,147287,2840,995,238,3346.71,6482.93,0.94
CAMP00519,2025-01-12,2025-01-26,Influencer,147923,3982,520,223,1622.04,1691.78,0.04
CAMP00520,2025-04-05,2025-04-17,Email,169622,15712,5258,2763,3204.05,9228.57,1.88
CAMP00521,2025-10-29,2025-11-07,Search,239676,15977,6332,1518,3358.42,5446.43,0.62
CAMP00522,2025-09-10,2025-09-18,Email,121867,4666,2208,737,2866.94,8110.32,1.83
CAMP00523,2025-08-30,2025-09-13,Influencer,204014,8777,1037,258,4684.07,11394.0,1.43
CAMP00524,2025-02-04,2025-02-13,Display,89727,4881,2001,648,3988.74,8469.86,1.12
CAMP00525,2025-08-03,2025-08-11,Display,298290,21053,3221,1713,4098.27,7747.48,0.89
CAMP00526,2025-12-03,2025-12-10,Search,73260,4571,1902,406,2186.88,3599.47,0.65
CAMP00527,2025-03-31,2025-04-09,Display,171375,16099,7332,3364,3451.11,7856.83,1.28
CAMP00528,2025-09-21,2025-09-29,Influencer,190085,12605,5602,1254,998.42,2935.81,1.94
CAMP00529,2025-04-03,2025-04-08,Search,90066,8283,2991,1108,1550.18,4043.88,1.61
CAMP00530,2025-03-31,2025-04-07,Email,224570,2355,707,275,2561.86,4565.9,0.78
CAMP00531,2025-04-25,2025-05-09,Social,80547,7261,3266,1177,4099.62,8053.09,0.96
CAMP00532,2025-04-15,2025-04-29,Email,237265,17778,5469,2488,1750.97,3391.48,0.94
CAMP00533,2025-07-15,2025-07-27,Influencer,251404,6410,1128,664,2255.09,3425.68,0.52
CAMP00534,2025-11-10,2025-11-21,Search,264708,8913,4252,1305,4790.97,12909.63,1.69
CAMP00535,2025-04-24,2025-04-30,Email,60103,3537,881,391,1492.08,3559.61,1.39
CAMP00536,2025-03-16,2025-03-21,Search,222214,4720,1650,564,3128.52,6867.32,1.2
CAMP00537,2025-08-05,2025-08-12,Display,46456,3748,673,403,592.66,1106.26,0.87
CAMP00538,2025-10-04,2025-10-13,Social,275808,22397,3230,1874,2117.21,3129.24,0.48
CAMP00539,2025-09-06,2025-09-20,Influencer,113384,4204,1347,319,1717.44,3915.09,1.28
CAMP00540,2025-06-13,2025-06-28,Email,111229,1811,582,343,164.05,241.73,0.47
CAMP00541,2025-12-23,2025-12-28,Social,146786,14531,3602,1784,2967.53,3019.79,0.02
CAMP00542,2025-07-11,2025-07-18,Influencer,271456,8840,1986,1185,1723.97,1953.74,0.13
CAMP00543,2025-08-15,2025-08-22,Influencer,111691,1796,448,227,1333.2,3183.71,1.39
CAMP00544,2025-06-26,2025-07-05,Display,121936,4840,2023,508,4473.73,7851.83,0.76
CAMP00545,2025-04-09,2025-04-16,Search,186775,18156,4413,2207,1225.14,1730.9,0.41
CAMP00546,2025-02-05,2025-02-18,Search,40215,3272,1533,752,2086.88,3079.68,0.48
CAMP00547,2025-04-06,2025-04-11,Social,232917,12398,1800,480,4752.2,9451.83,0.99
CAMP00548,2025-06-01,2025-06-09,Display,107613,4033,1906,955,493.5,1387.18,1.81
CAMP00549,2025-05-31,2025-06-14,Influencer,127184,6117,2298,1079,4698.33,7224.11,0.54
CAMP00550,2025-07-09,2025-07-23,Display,177150,2048,486,290,2012.05,4649.66,1.31
CAMP00551,2025-08-12,2025-08-20,Display,41264,3080,316,141,3975.55,10539.9,1.65
CAMP00552,2025-02-06,2025-02-11,Social,170556,3235,1361,497,1843.89,3646.05,0.98
CAMP00553,2025-09-25,2025-10-01,Search,250108,14184,6917,4022,2136.2,2251.7,0.05
